Stkcd,Trdynt,Yclsprc,Ynvaltrd,Ysmvosd,Ndaytrd,Yretwd
600079,2009,14.16,28851327638,4605471.69,238,2.397932
600079,2010,25.48,27174455247,10149225.5,240,0.803372
600079,2011,19.27,21962222642,7860181.51,237,-0.242405
600079,2012,23.39,16057155309,10413615.9,241,0.217497
600079,2013,28.35,31313100837,13079273.78,238,0.216586
600079,2014,25.65,47394176612,12976861.88,241,-0.091744
600079,2015,22.26,1.4316E+11,22301217.88,240,0.742168
600079,2016,19.95,51817280411,21098211.16,236,-0.098621
600079,2017,17.84,47018079257,18866771.28,242,-0.100625
600079,2018,10.14,41621714477,13040537.49,243,-0.423881
600079,2019,13.51,37574594590,17374522.83,244,0.332347
600079,2020,33.88,1.11986E+11,45863501.75,233,1.511677
600079,2021,22.52,94169456937,31223765.27,243,-0.332398
600079,2022,23.89,1.34616E+11,34816949.49,242,0.069645
600079,2023,24.86,93029415600,38192187.72,242,0.047201
600080,2000,14.78,3872196643,1475635.2,238,0.392425
600080,2001,10.63,1834763751,1061299.2,238,-0.280785
600080,2002,7.35,937385176,733824,235,-0.305532
600080,2003,5.43,947259985,542131.2,240,-0.261224
600080,2004,4.08,1040133459,407347.2,242,-0.248619
600080,2005,2.84,557383967.1,283545.6,241,-0.303922
600080,2006,2.88,2650740924,501988.34,205,0.770388
600080,2007,7.53,12809406095,1524528.86,233,1.614583
600080,2008,2.31,4949009772,467684.15,241,-0.693227
600080,2009,5.94,10995017117,1813457.48,242,1.571429
600080,2010,7.42,7106582551,2265295.37,239,0.249158
600080,2011,6.67,9873537847,2036323.47,237,-0.101078
600080,2012,6.78,15006508436,2069906.01,241,0.016492
600080,2013,8.26,13830535577,2521743.9,238,0.223214
600080,2014,9.44,26887934464,2881993.03,244,0.145709
600080,2015,14.33,48829920582,4374889.85,238,0.518009
600080,2016,12.56,19048366865,3834516.15,229,-0.123517
600080,2017,8.17,9116165688,2494267.27,244,-0.347752
600080,2018,7.16,13541618755,2185918.44,239,-0.120818
600080,2019,6.03,17181527309,1840934.11,244,-0.152361
600080,2020,5.59,11567109597,1706603.92,242,-0.067631
600080,2021,8.53,7368724712,3183995.53,242,0.545308
600080,2022,7.81,17115849742,2915240.93,242,-0.084408
600080,2023,7.45,7478601684,2780863.62,242,-0.046095
600081,2000,25.63,3707548925,1287907.5,236,1.916137
600081,2001,29.24,1408884708,1469310,237,0.144311
600081,2002,16.83,670276872,1014849,233,-0.302111
600081,2003,14.18,901490994,855054,236,-0.157457
600081,2004,6.05,889338579,474259.5,240,-0.445346
600081,2005,2.49,1846095939,195191.1,239,-0.570483
600081,2006,3.76,1816855699,294746.4,216,0.51004
600081,2007,8.25,14169608066,905404.5,236,2.071807
600081,2008,3.34,3786487882,418916.16,243,-0.595152
600081,2009,8.51,11790676947,1200778.02,241,1.547904
600081,2010,12.64,18022719842,3963398.4,240,0.485311
600081,2011,6.6,8416491589,2069496,241,-0.472288
600081,2012,6.5,3053948665,2038140,242,-0.015152
600081,2013,8.55,5679717303,2680938,238,0.339171
600081,2014,13.58,14174668904,4258144.8,245,0.606728
600081,2015,22.46,51662821149,7042557.6,242,0.671754
600081,2016,15.05,27484504579,4719078,244,-0.323866
600081,2017,11.99,7608082794,3759584.4,244,-0.195711
600081,2018,7.23,3542564834,2267038.8,243,-0.389017
600081,2019,11.57,27052384167,3627889.2,235,0.600568
600081,2020,17.72,22696221463,5556283.2,238,0.551462
600081,2021,13.67,29883854023,4286365.2,242,-0.223529
600081,2022,10.31,19410004948,3232803.6,242,-0.236139
600081,2023,11.23,18674999167,4993163.61,236,0.141542
600082,2000,13.35,5564402043,1057162.47,236,0.283654
600082,2001,11.25,2511970624,890867.25,237,-0.157303
600082,2002,9.84,1282162764,779211.89,235,-0.125333
600082,2003,9.35,1031441478,740409.67,239,-0.047527
600082,2004,4.19,1606809652,597237.42,240,-0.190055
600082,2005,3.14,1572967302,447571.72,240,-0.24545
600082,2006,7.26,6118930858,1262494.35,207,1.820764
600082,2007,15.98,22537430995,3168547.22,238,1.214869
600082,2008,5.03,8895600072,1249174.27,242,-0.681485
600082,2009,7.72,29685516307,4656400.93,222,2.080817
600082,2010,5.31,12934683677,3330293.1,238,-0.312176
600082,2011,3.37,15754589042,2117077.14,240,-0.365348
600082,2012,4.64,18161193518,2920965.94,242,0.392607
600082,2013,4.87,16507334064,3068045.76,238,0.049569
600082,2014,6.87,21796670363,4328023.48,245,0.410678
600082,2015,7.13,56305820084,4508838.47,244,0.037846
600082,2016,7.43,24590259145,4698916.28,244,0.042076
600082,2017,6.02,15772293292,3807901.65,235,-0.189771
600082,2018,4.49,10202062299,2845996.39,243,-0.252254
600082,2019,4.02,11758595788,2549844.92,244,-0.104677
600082,2020,3.03,5097718708,1921898.04,243,-0.246269
600082,2021,3.03,3050650744,1922036.3,243,0.003689
600082,2022,3.32,32369071408,2105993.57,242,0.09571
600082,2023,3.45,8690487560,2188457.17,242,0.039157
600083,2000,7.2,1490936195,977260.32,104,0.220339
600083,2001,5.36,564453022.6,727516.02,44,-0.255556
600083,2002,5.25,2493459435,712585.65,160,-0.020522
600083,2003,3.58,2225016375,485915.55,239,-0.318095
600083,2004,2.56,1254385358,347470.34,240,-0.284916
600083,2005,1.7,349050908,230742.02,241,-0.335938
600083,2006,2.97,1136154542,403119.88,218,0.747059
600083,2007,10.13,7635665637,1374950.98,171,2.410774
600083,2008,2.89,2310637707,510765.31,190,-0.714709
600083,2009,8.75,6314973219,1757168.3,240,2.027682
600083,2010,6.86,5078602011,1383176.55,240,-0.216
600083,2011,4.36,3412030873,982259.28,242,-0.364431
600083,2012,4.98,2228774458,1125384.51,241,0.142202
600083,2013,7.02,3190522002,1586385.4,224,0.409639
600083,2014,10.61,5367096213,2407651.18,245,0.511396
600083,2015,22.64,18363795990,5137532.78,149,1.133836
600083,2016,24.51,14659471589,5561878.47,243,0.082597
600083,2017,20.27,7762056615,4621424.72,224,-0.172991
600083,2018,18,5403314142,4103879.87,242,-0.111988
600083,2019,21.3,16212028288,4856257.84,244,0.183333
600083,2020,5.69,24667379702,1297282.02,242,-0.732864
600083,2021,5.72,2099556171,1304121.82,243,0.005272
600083,2022,7.26,7146315605,1655231.55,241,0.269231
600083,2023,7.97,11062930305,1817106.81,242,0.097796
600084,2000,21.42,5725313096,1470268.8,237,1.698255
600084,2001,10.71,2851907367,955674.72,235,-0.3467
600084,2002,8.69,1372440627,775426.08,234,-0.18376
600084,2003,8.55,692453748,762933.6,238,-0.006558
600084,2004,3.05,1511640263,544315.2,241,-0.284446
600084,2005,1.97,2310281024,351574.08,239,-0.354098
600084,2006,5.27,8240613967,1297897.29,208,2.691672
600084,2007,12.57,20967572889,3415051.3,152,1.385199
600084,2008,3.5,6236775077,950889.38,202,-0.721559
600084,2009,10.51,10773253311,3097114.98,237,2.002857
600084,2010,9.72,12302069036,4514569.48,236,-0.075167
600084,2011,5.33,9772179612,2475581.83,241,-0.451646
600084,2012,5.45,8239064392,4414060.19,239,0.022514
600084,2013,3.94,6333834237,3191082.04,238,-0.277064
600084,2014,5.93,11471609129,4802821.45,242,0.505076
600084,2015,7.42,45225304593,7406672.33,240,0.251265
600084,2016,11.91,91336661660,11888607.47,243,0.605121
600084,2017,7.52,36804441569,7506492.71,124,-0.368598
600084,2018,2.94,8776911125,3303756.88,136,-0.609042
600084,2019,2.6,10655017685,2921689.76,243,-0.115646
600084,2020,2.27,3307820819,2550859.9,242,-0.126923
600084,2021,4,7147832588,4494907.32,242,0.762115
600084,2022,7.28,11597946378,8180731.32,241,0.82
600084,2023,7.86,7016103120,8832492.88,242,0.07967
600085,2000,23.23,4084448509,1393800,236,0.198496
600085,2001,19.55,3893218210,1947504.69,239,0.229376
600085,2002,17.12,1983391495,1705436.33,235,-0.112614
600085,2003,17.2,3005274797,1713405.66,239,0.01893
600085,2004,21.09,3224045621,2731188.53,242,0.402667
600085,2005,13.91,3267936922,2702050.68,220,0.000435
600085,2006,17.18,18131861723,3337255.97,240,0.255277
600085,2007,34.9,34030353178,6779408.24,241,1.040137
600085,2008,12.31,14755023849,6411371.48,245,-0.574772
600085,2009,21.03,36104394638,10952976.63,243,0.727991
600085,2010,34.28,41919020353,17853924.81,241,0.645999
600085,2011,14.03,55997669952,18267981.7,242,0.031909
600085,2012,17.82,41294582827,23202810.68,242,0.281355
600085,2013,21.4,49914044863,28057482.28,238,0.213391
600085,2014,22.43,40977134574,13276815.13,245,0.059089
600085,2015,44.61,1.49087E+11,61181288.39,244,1.003365
600085,2016,31.38,74576840574,43036736.82,244,-0.291266
600085,2017,32.24,53617148023,44216201.25,244,0.035032
600085,2018,27.5,57890609240,37715432.21,243,-0.140072
600085,2019,28.18,42720186552,38648031.98,244,0.054506
600085,2020,23.9,76662017964,32778139.26,243,-0.143744
600085,2021,44.98,1.75003E+11,61688732.38,243,0.896979
600085,2022,44.68,1.48857E+11,61277291.31,242,-0.000669
600085,2023,53.7,1.09828E+11,73647953.07,242,0.209273
600086,2000,20.56,6331314679,1647628.54,236,1.635865
600086,2001,9.79,4170373069,1255274.78,238,-0.237251
600086,2002,8.25,2547514479,1057815.83,235,-0.156489
600086,2003,10.11,2609004388,1296305.21,240,0.225455
600086,2004,2.78,5639325915,356451.88,239,-0.725025
600086,2005,1.68,2083934940,215409.77,238,-0.395683
600086,2006,7.99,3596053594,1075702.7,159,3.993747
600086,2007,13.3,21042601895,2137717.96,239,0.664581
600086,2008,4.82,7707332436,774721.85,244,-0.637594
600086,2009,9.73,26394010553,1563909.46,242,1.018672
600086,2010,23.69,40915720341,4224987.22,235,1.434738
600086,2011,12.99,23006134344,2545505.31,237,-0.451667
600086,2012,21.86,22009588980,7700877.35,240,0.682833
600086,2013,17.4,28799750212,6129701.09,236,-0.204026
600086,2014,25.59,16944198328,9014887.99,240,0.47069
600086,2015,12.31,99653667125,13009762.15,177,0.443141
600086,2016,10.88,53244879849,11365189.43,242,-0.116166
600086,2017,10.65,23121818467,11255399.42,235,-0.019095
600086,2018,4.61,13558795861,4872055.52,54,-0.567136
600086,2019,2.77,56765194261,2927460.69,243,-0.399132
600086,2020,0.86,13966468107,908886.71,235,-0.689531
600086,2021,0.16,165925932,169095.2,30,-0.813953
600087,2000,15.77,4169922017,1148056,237,0.841652
600087,2001,11.86,1453454138,863408,238,-0.233714
600087,2002,10,904934493,728000,236,-0.134445
600087,2003,7.72,2703550844,1328166.72,239,0.598636
600087,2004,4.4,4224669201,806584.17,241,-0.42014
600087,2005,3.51,2441980897,836610.52,217,0.081458
600087,2006,5.52,8239954558,1938158.58,240,0.632674
600087,2007,23.78,49563013231,8764239.71,237,3.342823
600087,2008,3.86,24708618111,3180482.27,241,-0.705955
600087,2009,7.51,51644765564,6187933.12,237,0.980031
600087,2010,4.86,28849532947,7827810.86,239,-0.352863
600087,2011,1.95,19884581593,5653418.95,241,-0.276431
600087,2012,1.41,9081772025,4214756.78,241,-0.276923
600087,2013,1.63,3064539367,4872378.41,69,0.156028
600087,2014,0.83,1372961148,2817177.04,30,-0.490798
600088,2000,26.47,4729356635,1588200,236,0.459761
600088,2001,15.5,3191111605,1209000,237,-0.235962
600088,2002,9.16,2303800068,714480,235,-0.406095
600088,2003,9.26,3907580166,722280,240,0.010917
600088,2004,11.54,8459140847,900120,240,0.24622
600088,2005,9.22,5955614890,719160,239,-0.195996
600088,2006,14.99,8309692550,1519986,213,1.126493
600088,2007,35.79,24119598371,3629106,239,1.396346
600088,2008,9.47,20696898572,960258,243,-0.733319
600088,2009,15.77,24662204013,1890612.04,242,0.679299
600088,2010,15.94,30898800638,2939533.21,240,0.421369
600088,2011,14,21308956661,4639908,242,-0.115744
600088,2012,9.36,15814259069,3102109.92,242,-0.327037
600088,2013,15.52,18315230478,5143669.44,139,0.662454
600088,2014,17.69,34880009228,5862855.18,245,0.144849
600088,2015,30.11,54431899497,9979116.42,244,0.703946
600088,2016,21.92,18763839079,7264770.24,244,-0.271217
600088,2017,13.21,6804138976,4378084.62,244,-0.396349
600088,2018,8.33,8614505641,3312894.31,243,-0.238205
600088,2019,13.31,34813592122,5293472.18,244,0.607839
600088,2020,11.9,24601221944,4732706.16,243,-0.101188
600088,2021,11.4,19920724219,4533852.96,243,-0.042017
600088,2022,9.88,9856262190,3929339.23,242,-0.133333
600088,2023,12.84,52403816448,5106550.18,242,0.299595
600089,2000,16.96,9895720157,2211855.36,236,0.248659
600089,2001,10.46,1144510468,1364151.36,237,-0.379219
600089,2002,7.79,690700232,1015940.64,234,-0.247971
600089,2003,10.81,1462982204,1409796.96,236,0.403589
600089,2004,12.15,3295404574,2059920.72,240,0.201014
600089,2005,7.27,6226556549,1602330.1,241,-0.211455
600089,2006,14.95,15599220538,4307031.99,205,1.711225
600089,2007,32.33,37371249024,18628273.46,154,3.344441
600089,2008,23.88,54981474663,22792974.42,235,-0.042433
600089,2009,23.8,1.72692E+11,42777542.21,241,0.499937
600089,2010,18.66,1.44469E+11,37830420.47,236,-0.206486
600089,2011,7.68,98316526376,20241099.57,241,-0.461978
600089,2012,6.46,30475125058,17025716.57,241,-0.150239
600089,2013,10.72,98003915304,28253201.48,238,0.682786
600089,2014,12.38,1.39877E+11,39194002.77,237,0.240166
600089,2015,11.77,3.9875E+11,37406523.32,240,-0.039434
600089,2016,9.13,58551245295,29212570.19,244,-0.208036
600089,2017,9.91,1.10288E+11,36808839.74,238,0.147286
600089,2018,6.79,40387572549,25220183.84,243,-0.292732
600089,2019,6.65,44821985835,24700180.05,244,0.004141
600089,2020,10.15,1.60192E+11,37700274.81,243,0.560814
600089,2021,21.17,6.35771E+11,80203609.62,243,1.125678
600089,2022,20.08,4.10617E+11,77786422.06,242,-0.03019
600089,2023,13.8,1.81167E+11,69727398.32,242,-0.060149
600090,2000,18.03,3873104759,1962125.57,238,1.845464
600090,2001,13.92,2399586776,2423763.76,239,0.237258
600090,2002,15.68,2812787622,2730216.65,234,0.129972
600090,2003,3.24,2923883613,564151.91,238,-0.793367
600090,2004,3.33,4253542487,579822.8,242,0.027778
600090,2005,3.06,1487341890,532810.14,220,-0.081081
600090,2006,4.68,3447930047,896374.7,208,0.682352
600090,2007,12.27,9771487240,2647305.78,137,1.621795
600090,2008,3.55,15091042252,765927.91,234,-0.710676
600090,2009,9.19,23325534958,3381153.98,235,1.588732
600090,2010,10.88,30597143510,4002933.11,239,0.183896
600090,2011,7.29,38584609114,2682112.35,241,-0.329963
600090,2012,6.91,14731250996,2542304.02,241,-0.052126
600090,2013,6.93,9061011767,2549662.36,238,0.002894
600090,2014,8.13,5301027054,2991162.33,168,0.173161
600090,2015,19.65,49854980060,7229562.09,159,1.416974
600090,2016,11.75,19697150566,4323020.59,239,-0.402036
600090,2017,7.89,11551800482,5544279.16,239,-0.328511
600090,2018,5.44,11566978060,3822671.57,243,-0.285448
600090,2019,4.18,15862673273,6017791.11,244,-0.231618
600090,2020,1.37,15031490754,1972338.23,242,-0.672249
600090,2021,1.19,10834866296,1713198.9,243,-0.131387
600090,2022,0.27,2934281062,388709,78,-0.773109
600091,2000,17.5,4696166726,1683500,237,0.164338
600091,2001,11.22,1402778060,1079364,238,-0.35101
600091,2002,7.42,6045480128,1530004,229,-0.326191
600091,2003,6.74,3263004314,1389788,238,-0.091644
600091,2004,5.3,3655669058,1092860,241,-0.21365
600091,2005,3.97,1587288329,818614,241,-0.250943
600091,2006,4.27,4014467903,1091787.76,214,0.333703
600091,2007,8.35,21745246798,2556493.62,241,0.955504
600091,2008,3,8183581685,1006329.55,243,-0.640719
600091,2009,8.39,19009825156,2823453.14,235,1.796667
600091,2010,5.99,8765264510,2015790.74,239,-0.286055
600091,2011,3.62,5189358348,1218224.12,242,-0.395659
600091,2012,4.06,2141190530,1366295.56,228,0.121547
600091,2013,4.7,2308277218,1581672.2,238,0.157635
600091,2014,7.02,1776373412,2362412.52,168,0.493616
600091,2015,13.58,15785660006,4570023.08,208,0.934472
600091,2016,12.01,5716414917,4041677.26,169,-0.115611
600091,2017,5.69,7481002774,1914832.94,244,-0.526228
600091,2018,3.8,1602047834,1662167.59,243,-0.332162
600091,2019,3.73,1626965214,1631548.71,244,-0.018421
600091,2020,1.8,1859649939,787342.54,243,-0.517426
600091,2021,2.63,1827975680,1150394.94,242,0.46111
600091,2022,0.76,963875462,332433.52,90,-0.711026
600092,2000,12.08,5889726426,1607838.34,238,0.259
600092,2001,8.91,1662841728,1185913.87,237,-0.262417
600092,2002,5.94,2324336811,790609.25,234,-0.328965
600092,2003,4.19,797333236,557685.65,238,-0.294613
600092,2004,2.75,1386615019,366022.8,242,-0.343675
600092,2005,1.47,826539613,195655.82,239,-0.465455
600092,2006,0.96,654334447,127775.23,120,-0.346939
600093,2000,14.47,3443636571,737970,237,0.515183
600093,2001,9.12,3115159673,697680,238,-0.051873
600093,2002,9.46,1284318681,723690,233,0.037281
600093,2003,4.11,2649131070,471622.5,240,-0.348309
600093,2004,3.28,3298997096,376380,240,-0.201946
600093,2005,1.98,837793798.1,227205,240,-0.396341
600093,2006,2.11,1863518948,334129.05,197,0.470606
600093,2007,7.12,10991627940,1127487.6,235,2.374408
600093,2008,5.38,28678007219,1060924.57,242,-0.244382
600093,2009,7.64,28227320209,2463498.9,242,0.420074
600093,2010,6.39,20478316823,2060439.53,239,-0.163613
600093,2011,4.44,16134838986,1431666.9,243,-0.305164
600093,2012,5.34,5292072356,1721869.65,236,0.202703
600093,2013,5.89,4357567824,1899215.78,238,0.102996
600093,2014,8.69,15564631407,2802068.78,225,0.475382
600093,2015,16.37,62687792354,5278465.58,241,0.883775
600093,2016,14.5,21123646450,4675488.75,244,-0.111632
600093,2017,10.72,11716718346,3456637.2,227,-0.245252
600093,2018,7.58,44726281455,8508152.05,239,-0.268111
600093,2019,13.96,1.01485E+11,15669367.1,244,0.841689
600093,2020,8.01,58531805652,8990804.48,241,-0.426218
600093,2021,2.51,18687814428,2817343.23,200,-0.686642
600093,2022,0.5,2869984257,561223.75,89,-0.800797
600094,2000,11.76,4370495627,1298304,237,0.328652
600094,2001,8.72,2815662508,962688,234,-0.252586
600094,2002,6.2,1027482217,684480,233,-0.284843
600094,2003,5.02,1197606080,554208,239,-0.190323
600094,2004,3.72,923533731,410688,241,-0.258964
600094,2005,2.72,590778121,300288,239,-0.268817
600094,2006,4.72,2573473046,521088,228,0.735294
600094,2007,6.91,13801362602,1313806.04,189,1.521271
600094,2008,4.37,3153678786,915747.13,77,-0.367583
600094,2011,4.15,2225300681,827418.77,58,0.424485
600094,2012,6.95,12720933681,1385677.23,239,0.674699
600094,2013,5.05,9099205267,1006858.99,232,-0.273381
600094,2014,7.99,8503954818,10489566.41,244,0.582178
600094,2015,10.62,1.08622E+11,19252327.32,214,0.331425
600094,2016,8.9,71875124197,16134247.94,242,-0.161959
600094,2017,6.99,12935520620,15913468.68,244,-0.209433
600094,2018,3.65,8499790068,8309608.11,243,-0.472968
600094,2019,5.85,53918374404,13318139.03,244,0.607325
600094,2020,4.02,74606440418,9023812.04,243,-0.309436
600094,2021,3.54,12156856199,8059181.57,243,-0.113532
600094,2022,3.13,21330807579,7125773.53,242,-0.115819
600094,2023,3,13958008518,6829814.89,242,-0.041534
600095,2000,13.18,4768180267,1991049.97,236,0.061192
600095,2001,9.27,1512954762,1400381.88,238,-0.296662
600095,2002,6.15,1318989758,929055.94,235,-0.33657
600095,2003,4.52,953956228,682818.35,239,-0.265041
600095,2004,3.41,1006237170,515135.08,241,-0.245575
600095,2005,2.66,515491393,401835.58,237,-0.219941
600095,2006,2.96,1925210470,742277.93,195,0.847217
600095,2007,7.62,21898524312,1910864.14,236,1.574324
600095,2008,2.96,10426898569,742277.93,238,-0.611549
600095,2009,6.81,16484194733,2460204.88,242,1.300676
600095,2010,10.78,39098712431,3894421.23,236,0.582966
600095,2011,5.08,25609865078,1835218.91,239,-0.528757
600095,2012,5.53,17025574898,1997787.51,241,0.088583
600095,2013,4.8,7987417664,1734065.11,238,-0.132007
600095,2014,6.27,9722142777,2265122.55,245,0.314098
600095,2015,11.13,82214830174,4020863.48,227,0.776354
600095,2016,12.92,21688090628,4667525.26,244,0.162395
600095,2017,6.2,23064792544,2239834.1,244,-0.519302
