danjia,area,floor,hall,room,school,chaoxiang,year,subway,district,city
69508,122,高层,4,2,0,南北向,2004,0,思明,厦门
38406,138,高层,4,2,1,南北向,2003,0,湖里,厦门
39773,176,高层,4,2,0,南北向,2000,0,湖里,厦门
57197,157,中层,4,2,0,其他,2002,0,思明,厦门
64395,191,高层,4,2,0,南北向,2008,0,思明,厦门
64062,192,高层,4,2,0,其他,2008,0,思明,厦门
51719,220,高层,4,2,0,南北向,2014,0,湖里,厦门
41986,159,高层,4,2,1,南北向,2010,0,湖里,厦门
63040,125,中层,4,2,0,南北向,1997,0,思明,厦门
65922,179,高层,4,2,0,南北向,2005,0,思明,厦门
28483,162,中层,4,2,1,南北向,1995,0,湖里,厦门
40187,154,中层,4,2,1,南北向,2008,0,岛外,厦门
41445,147,高层,4,2,0,其他,2006,0,岛外,厦门
58559,111,中层,4,2,0,南北向,2004,0,湖里,厦门
104074,325,低层,4,2,0,南向,2004,0,思明,厦门
112108,223,低层,4,2,0,南向,2012,0,湖里,厦门
62030,143,中层,4,2,1,南北向,2002,0,思明,厦门
53426,86,高层,4,2,1,南向,2006,0,岛外,厦门
34965,143,中层,4,2,1,南北向,2014,0,岛外,厦门
47970,136,高层,4,2,1,其他,2008,0,岛外,厦门
42718,103,低层,4,2,1,南北向,2014,0,岛外,厦门
61033,213,低层,4,2,1,其他,2013,0,岛外,厦门
36310,168,中层,4,2,1,南北向,2013,0,岛外,厦门
45017,193,低层,4,2,1,南向,2013,0,岛外,厦门
54109,129,高层,4,2,0,南北向,2012,0,思明,厦门
43387,124,中层,4,2,0,南北向,1999,0,思明,厦门
36353,168,中层,4,2,1,南北向,2010,0,岛外,厦门
36245,143,高层,4,2,0,南北向,2016,0,岛外,厦门
39773,194,低层,4,2,1,南北向,2012,0,岛外,厦门
77948,212,高层,4,2,1,南北向,2009,0,思明,厦门
36517,89,低层,4,2,1,南北向,2010,0,岛外,厦门
68059,191,高层,4,2,0,其他,2008,0,思明,厦门
46988,166,低层,4,2,0,南北向,2008,0,湖里,厦门
54667,150,中层,4,2,0,南北向,1999,0,思明,厦门
61557,133,低层,4,2,1,南北向,2016,0,湖里,厦门
58016,117,低层,4,2,1,南北向,2016,0,湖里,厦门
53988,220,中层,4,2,0,南北向,2014,0,湖里,厦门
89157,166,中层,4,2,1,南北向,2008,0,思明,厦门
38934,122,中层,4,2,0,其他,2017,0,岛外,厦门
38862,123,低层,4,2,0,南北向,2017,0,岛外,厦门
39098,122,中层,4,2,0,南北向,2017,0,岛外,厦门
59140,186,中层,4,2,0,南北向,2008,0,思明,厦门
28003,153,高层,4,2,0,南北向,2005,0,岛外,厦门
53309,272,低层,4,2,0,南北向,2007,0,湖里,厦门
60542,178,中层,4,2,0,南北向,2005,0,思明,厦门
57078,219,高层,4,2,0,南北向,2008,0,湖里,厦门
60526,228,低层,4,2,1,南北向,2015,0,岛外,厦门
50396,139,低层,4,2,0,南北向,2001,0,思明,厦门
54935,129,高层,4,2,0,其他,2011,0,思明,厦门
53061,123,低层,4,2,0,南北向,2005,0,思明,厦门
41200,125,低层,4,2,1,南北向,2012,0,岛外,厦门
57197,157,中层,4,2,0,其他,2002,0,思明,厦门
38636,88,中层,4,2,1,南北向,2010,0,岛外,厦门
29814,161,低层,4,2,0,南北向,2013,0,岛外,厦门
46388,156,低层,4,2,1,南北向,2007,0,湖里,厦门
66089,162,高层,4,2,1,南北向,2009,0,思明,厦门
50104,192,高层,4,2,0,其他,2008,0,思明,厦门
60386,207,低层,4,2,1,南北向,2008,0,思明,厦门
60386,207,低层,4,2,1,南北向,2008,0,思明,厦门
68063,191,高层,4,2,0,其他,2008,0,思明,厦门
68063,191,高层,4,2,0,其他,2008,0,思明,厦门
68063,191,高层,4,2,0,其他,2008,0,思明,厦门
60386,207,低层,4,2,1,南北向,2008,0,思明,厦门
60386,207,低层,4,2,1,南北向,2008,0,思明,厦门
60386,207,低层,4,2,1,南北向,2008,0,思明,厦门
60386,207,低层,4,2,1,南北向,2008,0,思明,厦门
60386,207,低层,4,2,1,南北向,2008,0,思明,厦门
69613,181,高层,4,2,1,其他,2008,0,思明,厦门
69613,181,高层,4,2,1,其他,2008,0,思明,厦门
69613,181,高层,4,2,1,其他,2008,0,思明,厦门
69613,181,高层,4,2,1,其他,2008,0,思明,厦门
68075,213,高层,4,2,1,南北向,2008,0,思明,厦门
68075,213,高层,4,2,1,南北向,2008,0,思明,厦门
68075,213,高层,4,2,1,南北向,2008,0,思明,厦门
68075,213,高层,4,2,1,南北向,2008,0,思明,厦门
68075,213,高层,4,2,1,南北向,2008,0,思明,厦门
33333,90,中层,4,2,0,南北向,2015,0,岛外,厦门
50030,136,高层,4,2,0,其他,2003,0,思明,厦门
57197,157,中层,4,2,0,其他,2002,0,思明,厦门
56772,158,中层,4,2,0,其他,2002,0,思明,厦门
43192,115,中层,4,2,1,南北向,2008,0,岛外,厦门
26216,148,高层,4,2,0,南北向,2003,0,岛外,厦门
41200,150,高层,4,2,0,南北向,2004,0,湖里,厦门
49369,111,中层,4,2,1,南北向,2001,0,湖里,厦门
36932,176,高层,4,2,0,南北向,2010,0,湖里,厦门
39615,156,低层,4,2,0,其他,2010,0,湖里,厦门
40682,88,中层,4,2,1,南北向,2006,0,岛外,厦门
56548,168,低层,4,2,1,其他,2005,0,思明,厦门
66138,189,低层,4,2,1,南北向,1998,0,思明,厦门
60386,207,低层,4,2,1,南北向,2008,0,思明,厦门
64785,186,中层,4,2,0,其他,2009,0,思明,厦门
66492,191,高层,4,2,0,其他,2008,0,思明,厦门
58642,162,中层,4,2,1,其他,2008,0,思明,厦门
46388,156,低层,4,2,1,南北向,2007,0,湖里,厦门
27724,103,中层,4,2,0,南向,2000,0,岛外,厦门
39829,141,高层,4,2,0,南北向,2014,0,岛外,厦门
52846,123,低层,4,2,0,南北向,2003,0,思明,厦门
38621,87,高层,4,2,1,南北向,2006,0,岛外,厦门
37059,170,低层,4,2,0,其他,2004,0,湖里,厦门
67797,177,高层,4,2,0,其他,2006,0,思明,厦门
39039,167,高层,4,2,0,南北向,1998,0,思明,厦门
26193,172,高层,4,2,0,南北向,2011,0,岛外,厦门
54667,150,中层,4,2,0,南北向,1999,0,思明,厦门
59683,191,中层,4,2,0,南北向,2008,0,思明,厦门
39039,167,高层,4,2,0,南北向,1998,0,思明,厦门
68450,175,高层,4,2,0,其他,2006,0,思明,厦门
32353,170,高层,4,2,0,南北向,2002,0,岛外,厦门
47368,95,高层,4,2,1,南北向,2004,0,岛外,厦门
58720,136,低层,4,2,1,南北向,2005,0,思明,厦门
49647,110,低层,4,2,1,南北向,2001,0,湖里,厦门
89697,165,高层,4,2,1,南向,2006,0,思明,厦门
89362,235,高层,4,2,1,南北向,2009,0,思明,厦门
57105,120,高层,4,2,1,南北向,2007,0,思明,厦门
44118,102,中层,4,2,0,南北向,2003,0,湖里,厦门
42907,145,高层,4,2,0,南北向,2010,0,湖里,厦门
60752,133,高层,4,2,0,南北向,2003,0,思明,厦门
68943,123,高层,4,2,0,南向,2003,0,思明,厦门
57197,157,中层,4,2,0,其他,2002,0,思明,厦门
27260,105,中层,4,2,0,南北向,2008,0,岛外,厦门
45679,160,低层,4,2,0,南北向,2006,0,湖里,厦门
63440,213,高层,4,2,1,南北向,2008,0,思明,厦门
60386,207,低层,4,2,1,南北向,2008,0,思明,厦门
65104,192,中层,4,2,0,南北向,2008,0,思明,厦门
67705,192,高层,4,2,0,其他,2009,0,思明,厦门
60386,207,低层,4,2,1,南北向,2008,0,思明,厦门
60386,207,低层,4,2,1,南北向,2008,0,思明,厦门
57911,158,低层,4,2,0,南北向,2004,0,思明,厦门
66142,192,高层,4,2,0,其他,2009,0,思明,厦门
54851,140,高层,4,2,0,其他,2000,0,思明,厦门
59683,191,中层,4,2,0,南北向,2008,0,思明,厦门
45347,101,低层,4,2,0,南北向,2006,0,湖里,厦门
57095,121,中层,4,2,1,南北向,2004,0,思明,厦门
60335,179,中层,4,2,0,南北向,2005,0,思明,厦门
30000,150,低层,4,2,0,南北向,2013,0,岛外,厦门
25263,95,高层,4,2,0,南北向,2013,0,岛外,厦门
32184,87,低层,4,2,0,其他,2015,0,岛外,厦门
80000,55,低层,4,1,1,南向,2005,0,天河,广州
29953,95,中层,4,1,1,南北向,1998,0,天河,广州
27857,140,高层,4,1,1,南向,2013,1,白云,广州
32143,140,高层,4,1,1,南向,2013,1,白云,广州
30000,140,中层,4,1,1,南向,2013,1,白云,广州
32143,140,高层,4,1,0,南向,2011,1,白云,广州
24375,160,高层,4,1,0,南向,2006,1,白云,广州
23750,160,中层,4,1,0,南向,2006,1,白云,广州
18125,160,中层,4,1,0,南向,2011,0,白云,广州
21368,117,高层,4,1,1,南向,1999,0,白云,广州
27143,140,高层,4,1,1,南向,2013,1,白云,广州
35000,140,高层,4,1,0,南向,2011,1,白云,广州
23000,100,中层,4,1,1,南北向,1997,0,天河,广州
33898,118,低层,4,1,1,南向,2002,1,天河,广州
33656,93,高层,4,1,0,南向,2015,0,白云,广州
65327,199,高层,4,1,1,南北向,2007,0,龙华,深圳
51348,86,低层,4,1,1,南向,2011,0,龙岗,深圳
40136,132,低层,4,1,1,南向,2007,0,龙岗,深圳
40206,97,中层,4,1,0,其他,2007,0,罗湖,深圳
65353,48,中层,4,1,0,其他,2005,0,宝安,深圳
40285,107,中层,4,1,1,其他,2013,0,龙岗,深圳
36000,130,高层,4,1,0,南向,2015,0,坪山,深圳
41567,117,高层,4,1,1,其他,2012,0,龙华,深圳
42308,104,高层,4,1,0,南向,1990,0,福田,深圳
42381,105,高层,4,1,0,南向,1990,0,福田,深圳
35955,89,高层,4,1,1,南北向,2000,0,岛外,厦门
25200,125,中层,4,1,0,南北向,2000,0,岛外,厦门
37795,127,中层,4,1,0,南北向,2015,0,岛外,厦门
43590,195,中层,4,1,0,南北向,2006,0,湖里,厦门
48921,83,低层,4,1,0,南北向,1999,0,思明,厦门
54286,140,高层,4,1,1,南北向,2008,0,岛外,厦门
18056,144,低层,4,1,0,南北向,2004,0,岛外,厦门
32632,95,低层,4,1,1,南北向,2014,0,岛外,厦门
14185,141,高层,4,1,0,南北向,1993,0,岛外,厦门
52417,120,高层,4,1,1,南北向,2008,0,岛外,厦门
32632,95,低层,4,1,1,南北向,2014,0,岛外,厦门
23288,73,低层,4,1,0,南向,2010,0,岛外,厦门
32632,95,低层,4,1,1,南北向,2014,0,岛外,厦门
39259,135,中层,4,1,1,南北向,2013,0,岛外,厦门
38390,140,低层,4,1,0,南北向,2014,0,岛外,厦门
32632,95,低层,4,1,1,南北向,2014,0,岛外,厦门
32632,95,低层,4,1,1,南北向,2014,0,岛外,厦门
48921,83,低层,4,1,0,南北向,1999,0,思明,厦门
48921,83,低层,4,1,0,南北向,1999,0,思明,厦门
87273,132,中层,4,0,1,南向,2012,0,龙华,深圳
70175,171,高层,4,0,1,南北向,2016,0,龙华,深圳
38000,100,低层,3,3,0,其他,2000,1,天河,广州
52805,303,低层,3,3,1,南北向,2004,1,海珠,广州
30417,48,中层,3,3,1,南向,2015,0,龙岗,深圳
121348,89,中层,3,3,1,其他,2010,0,南山,深圳
85393,89,中层,3,3,0,其他,2014,0,南山,深圳
51807,83,中层,3,3,1,其他,2009,0,宝安,深圳
89796,98,中层,3,3,1,南北向,2003,0,南山,深圳
35587,84,高层,3,3,0,南北向,2006,0,岛外,厦门
44274,117,中层,3,3,0,南北向,2009,0,湖里,厦门
68817,186,高层,3,3,0,南北向,2003,0,思明,厦门
68817,186,高层,3,3,0,南北向,2003,0,思明,厦门
68817,186,高层,3,3,0,南北向,2003,0,思明,厦门
18048,194,高层,3,3,0,南北向,1997,0,岛外,厦门
36564,90,低层,3,3,1,其他,2009,0,岛外,厦门
36047,86,中层,3,3,0,南向,2016,0,岛外,厦门
36675,90,低层,3,3,1,其他,2009,0,岛外,厦门
65546,119,中层,3,2,1,其他,2006,0,天河,广州
58065,124,低层,3,2,1,其他,1999,0,天河,广州
61951,123,中层,3,2,1,其他,2011,0,天河,广州
38500,91,中层,3,2,1,南向,2000,0,黄埔,广州
66972,109,低层,3,2,1,南北向,2004,0,天河,广州
47059,102,低层,3,2,1,其他,2004,0,天河,广州
49778,90,高层,3,2,1,其他,2004,1,天河,广州
69892,93,低层,3,2,0,南向,2006,0,天河,广州
41837,98,中层,3,2,1,其他,2002,1,黄埔,广州
61310,84,高层,3,2,1,其他,2000,0,天河,广州
42857,112,中层,3,2,1,其他,1998,0,天河,广州
67410,111,高层,3,2,1,其他,2004,0,天河,广州
32368,76,高层,3,2,1,南北向,1996,1,天河,广州
63415,103,中层,3,2,1,其他,1999,0,天河,广州
68370,92,中层,3,2,1,其他,2005,0,天河,广州
64414,111,低层,3,2,1,其他,2004,0,天河,广州
80412,97,低层,3,2,1,其他,2009,0,天河,广州
53415,82,高层,3,2,0,其他,1997,1,天河,广州
61000,100,低层,3,2,1,南向,1999,0,天河,广州
59890,91,高层,3,2,0,其他,2005,1,天河,广州
45455,132,高层,3,2,0,南向,2011,1,海珠,广州
36604,106,低层,3,2,1,其他,1989,1,海珠,广州
34483,87,中层,3,2,1,其他,2000,0,天河,广州
21905,126,高层,3,2,1,其他,1995,1,海珠,广州
29104,134,低层,3,2,1,其他,2005,0,番禺,广州
55814,129,低层,3,2,1,其他,2009,1,天河,广州
41558,154,中层,3,2,0,南北向,2013,0,白云,广州
30769,130,高层,3,2,0,南向,2005,0,番禺,广州
33516,91,低层,3,2,0,南向,2008,0,白云,广州
33529,85,中层,3,2,1,南向,2003,1,天河,广州
33516,91,低层,3,2,1,南向,2002,1,天河,广州
59208,101,中层,3,2,1,其他,1999,1,天河,广州
53151,73,中层,3,2,1,其他,1999,1,天河,广州
48544,103,低层,3,2,1,南向,2006,0,天河,广州
60577,104,低层,3,2,0,南北向,2000,1,天河,广州
61818,110,中层,3,2,1,南北向,1983,1,天河,广州
53191,94,中层,3,2,0,其他,2010,1,海珠,广州
51441,93,中层,3,2,0,其他,2010,1,海珠,广州
59633,109,中层,3,2,1,南向,2011,0,天河,广州
25815,62,高层,3,2,1,其他,1995,1,海珠,广州
29054,74,高层,3,2,1,其他,1995,1,海珠,广州
28571,112,低层,3,2,0,南向,2011,1,白云,广州
32096,100,低层,3,2,0,其他,2013,1,白云,广州
14623,106,中层,3,2,0,其他,2001,1,海珠,广州
16105,95,中层,3,2,0,其他,2000,1,海珠,广州
30152,132,中层,3,2,0,南北向,2012,1,白云,广州
16277,94,中层,3,2,0,南北向,2000,1,海珠,广州
16277,94,中层,3,2,1,南北向,2000,1,白云,广州
50459,109,高层,3,2,1,南北向,2008,1,海珠,广州
16105,95,中层,3,2,1,其他,2000,1,白云,广州
27402,127,高层,3,2,0,其他,2012,0,白云,广州
15094,106,中层,3,2,1,其他,2000,1,白云,广州
17614,88,中层,3,2,0,南向,2008,0,天河,广州
18182,88,中层,3,2,0,南向,1991,0,天河,广州
50515,97,中层,3,2,1,其他,2000,1,天河,广州
12041,98,高层,3,2,0,南向,2001,0,番禺,广州
60215,93,中层,3,2,1,南向,2008,1,天河,广州
56322,87,低层,3,2,1,南北向,1998,1,天河,广州
68602,93,高层,3,2,1,南向,2005,1,天河,广州
57971,138,低层,3,2,0,南北向,2000,1,海珠,广州
51648,91,低层,3,2,0,其他,2005,1,海珠,广州
10460,87,中层,3,2,0,南向,2016,0,荔湾,广州
16255,114,中层,3,2,1,其他,2004,1,番禺,广州
11786,56,高层,3,2,0,其他,2010,1,海珠,广州
27273,110,中层,3,2,0,南向,1999,1,海珠,广州
35105,94,中层,3,2,1,南向,1998,0,天河,广州
35558,90,低层,3,2,1,南向,2001,1,天河,广州
18372,86,中层,3,2,1,南向,2000,0,番禺,广州
16484,91,高层,3,2,0,南北向,2008,1,海珠,广州
27473,91,中层,3,2,1,其他,1999,1,黄埔,广州
11538,78,中层,3,2,0,南北向,2010,1,番禺,广州
40580,138,低层,3,2,1,其他,2012,1,海珠,广州
32061,131,中层,3,2,0,其他,2005,0,番禺,广州
11333,90,低层,3,2,1,南向,1999,1,番禺,广州
28866,97,低层,3,2,0,其他,2014,1,白云,广州
30303,132,中层,3,2,0,其他,2015,1,白云,广州
25397,189,低层,3,2,0,其他,2011,1,白云,广州
29545,132,高层,3,2,0,其他,2013,1,白云,广州
34286,105,低层,3,2,0,其他,2005,0,海珠,广州
60748,107,低层,3,2,0,其他,2006,1,海珠,广州
57718,149,中层,3,2,0,其他,2005,1,海珠,广州
30172,116,中层,3,2,1,南向,2007,1,荔湾,广州
33088,136,中层,3,2,1,南向,2007,1,荔湾,广州
36667,120,中层,3,2,1,南向,2007,1,荔湾,广州
28723,94,低层,3,2,1,南向,2008,0,番禺,广州
22247,89,低层,3,2,1,南北向,2000,0,番禺,广州
25000,84,中层,3,2,0,南向,2016,0,黄埔,广州
18878,98,低层,3,2,1,南向,1995,1,番禺,广州
32374,139,低层,3,2,0,南北向,2008,0,白云,广州
31138,167,低层,3,2,1,南北向,2005,0,番禺,广州
30612,98,低层,3,2,1,其他,1998,0,天河,广州
28889,90,中层,3,2,1,南向,1999,0,天河,广州
27778,90,中层,3,2,0,南向,2016,1,黄埔,广州
11860,86,低层,3,2,1,南向,1995,1,番禺,广州
26042,96,中层,3,2,1,其他,2012,1,白云,广州
7245,98,中层,3,2,1,南向,1999,0,白云,广州
8163,98,中层,3,2,0,南向,1998,0,白云,广州
19789,95,中层,3,2,0,南北向,2016,0,黄埔,广州
20000,84,高层,3,2,0,南向,2016,0,黄埔,广州
19298,114,低层,3,2,1,其他,2004,1,番禺,广州
9882,85,中层,3,2,1,南向,2010,1,白云,广州
16775,107,低层,3,2,0,其他,2003,1,白云,广州
13333,120,低层,3,2,1,南向,1998,1,白云,广州
29027,113,高层,3,2,1,其他,2006,1,白云,广州
25000,98,中层,3,2,0,其他,2004,1,白云,广州
27547,96,中层,3,2,0,其他,2008,1,白云,广州
31474,100,高层,3,2,1,南向,2008,1,白云,广州
24457,99,高层,3,2,0,南北向,2004,1,白云,广州
29681,100,中层,3,2,1,其他,2008,1,白云,广州
14319,85,中层,3,2,1,其他,1999,1,白云,广州
14053,98,中层,3,2,1,南向,2000,0,白云,广州
12511,118,中层,3,2,1,南北向,1999,1,白云,广州
23641,114,中层,3,2,1,南北向,1999,0,白云,广州
21190,84,低层,3,2,0,南北向,2004,0,番禺,广州
13218,87,中层,3,2,1,南向,2000,1,白云,广州
26011,85,中层,3,2,0,南向,2004,1,白云,广州
12644,87,中层,3,2,1,南向,1999,1,白云,广州
27979,97,中层,3,2,0,其他,2008,1,白云,广州
27040,125,低层,3,2,1,南北向,2006,1,白云,广州
36111,90,低层,3,2,0,南北向,1998,1,天河,广州
25238,105,中层,3,2,1,南向,2006,1,白云,广州
18444,104,中层,3,2,1,其他,2000,1,白云,广州
22265,140,中层,3,2,0,其他,2006,1,白云,广州
26764,127,中层,3,2,1,其他,2008,1,白云,广州
13733,103,中层,3,2,1,南向,1999,1,白云,广州
28571,98,高层,3,2,0,其他,2006,1,白云,广州
19391,115,高层,3,2,1,其他,2000,1,白云,广州
53000,100,中层,3,2,0,南向,2000,1,荔湾,广州
45872,109,中层,3,2,0,其他,2011,1,荔湾,广州
55208,96,中层,3,2,0,南向,2012,1,白云,广州
73684,114,中层,3,2,1,其他,2008,1,天河,广州
36111,90,中层,3,2,0,南向,2016,1,黄埔,广州
33333,90,中层,3,2,0,南北向,2017,0,白云,广州
32903,155,高层,3,2,0,南北向,2004,0,番禺,广州
35632,87,中层,3,2,1,其他,2007,1,荔湾,广州
43478,138,低层,3,2,1,南向,2007,1,荔湾,广州
36190,105,高层,3,2,0,其他,2008,1,荔湾,广州
19259,108,中层,3,2,0,南北向,2002,0,番禺,广州
9406,101,中层,3,2,0,南北向,2015,0,荔湾,广州
55102,98,中层,3,2,0,南向,2008,0,天河,广州
31250,104,低层,3,2,0,南向,2000,1,白云,广州
58095,105,中层,3,2,1,其他,2003,1,天河,广州
58760,129,中层,3,2,1,其他,2002,1,天河,广州
34409,93,中层,3,2,0,南向,2005,1,天河,广州
68182,110,中层,3,2,1,其他,2006,1,天河,广州
11395,86,高层,3,2,1,其他,1999,0,番禺,广州
11641,128,高层,3,2,1,南向,1999,0,番禺,广州
15618,89,高层,3,2,0,其他,2002,1,番禺,广州
23684,76,中层,3,2,1,南北向,2000,1,天河,广州
26042,96,高层,3,2,0,其他,2008,1,白云,广州
21115,84,低层,3,2,1,其他,1999,0,白云,广州
14271,104,中层,3,2,1,其他,1998,1,白云,广州
27564,96,高层,3,2,0,其他,2008,1,白云,广州
21113,83,高层,3,2,0,其他,2012,0,白云,广州
25940,130,低层,3,2,1,南向,2006,1,白云,广州
46910,111,高层,3,2,1,南向,2008,1,白云,广州
38889,90,低层,3,2,0,南北向,2002,1,天河,广州
17143,98,高层,3,2,0,南北向,1999,1,天河,广州
45256,78,中层,3,2,0,其他,2005,1,天河,广州
63692,130,低层,3,2,1,南向,2004,1,天河,广州
41600,125,中层,3,2,1,其他,2009,1,天河,广州
44211,95,中层,3,2,1,其他,2000,1,天河,广州
55556,108,中层,3,2,0,南向,2005,1,天河,广州
55667,120,中层,3,2,0,其他,2005,1,天河,广州
63559,118,中层,3,2,0,其他,2003,1,天河,广州
52577,97,中层,3,2,0,南北向,2015,0,白云,广州
50816,98,中层,3,2,1,其他,2002,1,天河,广州
61867,150,低层,3,2,0,南向,2012,1,天河,广州
46842,95,低层,3,2,1,其他,2000,1,黄埔,广州
53511,94,低层,3,2,1,其他,1998,1,黄埔,广州
33152,92,中层,3,2,0,南向,2014,1,天河,广州
53800,100,低层,3,2,1,南向,2000,1,天河,广州
63636,110,低层,3,2,1,南向,2003,1,天河,广州
47083,120,高层,3,2,1,其他,2000,1,天河,广州
44486,107,低层,3,2,1,南北向,1999,1,天河,广州
26842,95,中层,3,2,1,其他,2008,0,番禺,广州
37912,91,高层,3,2,1,南向,2000,0,黄埔,广州
39024,123,中层,3,2,1,南北向,2000,1,黄埔,广州
41837,98,中层,3,2,1,其他,2006,0,黄埔,广州
32331,133,低层,3,2,1,其他,2003,0,黄埔,广州
54444,108,中层,3,2,1,南北向,2005,0,天河,广州
41429,98,高层,3,2,1,其他,2004,0,黄埔,广州
36562,128,低层,3,2,1,南向,2004,0,黄埔,广州
31000,80,高层,3,2,1,南北向,2000,1,天河,广州
56964,112,高层,3,2,1,其他,2005,0,天河,广州
20161,124,中层,3,2,0,南向,2012,0,白云,广州
10556,90,中层,3,2,0,南向,2016,0,番禺,广州
33333,105,中层,3,2,1,南向,2013,1,白云,广州
19388,98,中层,3,2,0,南向,2012,0,白云,广州
21875,96,高层,3,2,1,南向,1999,0,白云,广州
62893,159,低层,3,2,1,其他,2007,1,天河,广州
81481,135,高层,3,2,1,南向,2007,1,天河,广州
59394,165,高层,3,2,0,南向,2010,1,天河,广州
68182,110,高层,3,2,1,南向,2008,1,天河,广州
51128,133,高层,3,2,1,南向,2007,0,天河,广州
32407,108,高层,3,2,1,南向,2013,1,白云,广州
35714,98,中层,3,2,1,南向,2013,1,白云,广州
20729,96,中层,3,2,1,南向,1999,0,白云,广州
22917,96,高层,3,2,1,南向,1999,0,白云,广州
35000,100,中层,3,2,1,南向,2013,1,白云,广州
32653,98,中层,3,2,1,南向,2013,1,白云,广州
23158,95,中层,3,2,0,南向,2012,0,白云,广州
